dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_GFP,max_fitness_norm,AiCE,ftMLDE,0.9500324130058289,0.8124847412109375,0.13754767179489136,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,AdaLead,0.9500324130058289,0.8124847412109375,0.13754767179489136,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,MULTIevolve,0.9500324130058289,0.8124847412109375,0.13754767179489136,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,GreedyWalk,Random,0.8540210127830505,0.838618129491806,0.015402883291244507,0.0817418442205618,False
ms_GFP,max_fitness_norm,GreedyWalk,EVOLVEpro,0.8540210127830505,0.8187471628189087,0.035273849964141846,7.03341409095573e-06,True
ms_GFP,max_fitness_norm,GreedyWalk,ALDE,0.8540210127830505,0.8124847412109375,0.04153627157211304,4.7156502428517155e-06,True
ms_GFP,max_fitness_norm,GreedyWalk,CLADE,0.8540210127830505,0.8124847412109375,0.04153627157211304,5.606116527496013e-06,True
ms_GFP,max_fitness_norm,GreedyWalk,ftMLDE,0.8540210127830505,0.8124847412109375,0.04153627157211304,5.606116527496013e-06,True
ms_GFP,max_fitness_norm,GreedyWalk,AdaLead,0.8540210127830505,0.8124847412109375,0.04153627157211304,5.606116527496013e-06,True
ms_GFP,max_fitness_norm,GreedyWalk,MULTIevolve,0.8540210127830505,0.8124847412109375,0.04153627157211304,5.606116527496013e-06,True
ms_GFP,max_fitness_norm,Random,EVOLVEpro,0.838618129491806,0.8187471628189087,0.01987096667289734,5.956977907456359e-05,True
ms_GFP,max_fitness_norm,Random,ALDE,0.838618129491806,0.8124847412109375,0.02613338828086853,5.30032340654538e-05,True
ms_GFP,max_fitness_norm,Random,CLADE,0.838618129491806,0.8124847412109375,0.02613338828086853,5.956977907456359e-05,True
ms_GFP,max_fitness_norm,Random,ftMLDE,0.838618129491806,0.8124847412109375,0.02613338828086853,5.956977907456359e-05,True
